"","eventLabel","totalEvents"
"3211","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f18%2BNayarit%252fdenue_18_030215_shp.zip",4
"3212","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f19%2BNuevo%2BLe%25f3n%252fdenue_19_030215_csv.zip",4
"3213","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f19%2BNuevo%2BLe%25f3n%252fdenue_19_030215_shp.zip",10
"3214","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f20%2BOaxaca%252fdenue_20_030215_csv.zip",3
"3215","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f20%2BOaxaca%252fdenue_20_030215_shp.zip",4
"3216","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f21%2BPuebla%252fdenue_21_030215_csv.zip",7
"3217","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f21%2BPuebla%252fdenue_21_030215_shp.zip",9
"3218","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f22%2BQuer%25e9taro%252fdenue_22_030215_csv.zip",2
"3219","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f22%2BQuer%25e9taro%252fdenue_22_030215_shp.zip",6
"3220","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f23%2BQuintana%2BRoo%252fdenue_23_030215_csv.zip",5
"3221","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f23%2BQuintana%2BRoo%252fdenue_23_030215_shp.zip",3
"3222","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f24%2BSan%2BLuis%2BPotos%25ed%252fdenue_24_030215_csv.zip",1
"3223","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f24%2BSan%2BLuis%2BPotos%25ed%252fdenue_24_030215_shp.zip",4
"3224","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f25%2BSinaloa%252fdenue_25_030215_csv.zip",4
"3225","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f25%2BSinaloa%252fdenue_25_030215_shp.zip",1
"3226","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f26%2BSonora%252fdenue_26_030215_csv.zip",1
"3227","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f26%2BSonora%252fdenue_26_030215_shp.zip",4
"3228","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f27%2BTabasco%252fdenue_27_030215_csv.zip",1
"3229","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f27%2BTabasco%252fdenue_27_030215_shp.zip",2
"3230","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f28%2BTamaulipas%252fdenue_28_030215_csv.zip",1
"3231","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f28%2BTamaulipas%252fdenue_28_030215_shp.zip",4
"3232","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f29%2BTlaxcala%252fdenue_29_030215_csv.zip",2
"3233","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f29%2BTlaxcala%252fdenue_29_030215_shp.zip",4
"3234","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f30%2BVeracruz%2Bde%2BIgnacio%2Bde%2Bla%2Bllave%252fdenue_30_030215_csv.zip",4
"3235","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f30%2BVeracruz%2Bde%2BIgnacio%2Bde%2Bla%2Bllave%252fdenue_30_030215_shp.zip",2
"3236","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f31%2BYucat%25e1n%252fdenue_31_030215_csv.zip",1
"3237","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f31%2BYucat%25e1n%252fdenue_31_030215_shp.zip",2
"3238","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f32%2BZacatecas%252fdenue_32_030215_csv.zip",5
"3239","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad%2Bfederativa%252f32%2BZacatecas%252fdenue_32_030215_shp.zip",3
"3240","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f01_Aguascalientes%252fdenue_01_25022015_csv.zip",8
"3241","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f01_Aguascalientes%252fdenue_01_25022015_shp.zip",7
"3242","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f02_Baja_California%252fdenue_02_25022015_csv.zip",1
"3243","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f02_Baja_California%252fdenue_02_25022015_shp.zip",4
"3244","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f03_Baja_California_Sur%252fdenue_03_25022015_csv.zip",5
"3245","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f03_Baja_California_Sur%252fdenue_03_25022015_shp.zip",3
"3246","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f04_Campeche%252fdenue_04_25022015_shp.zip",3
"3247","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f05_Coahuila_de_Zaragoza%252fdenue_05_25022015_csv.zip",4
"3248","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f05_Coahuila_de_Zaragoza%252fdenue_05_25022015_shp.zip",3
"3249","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f06_Colima%252fdenue_06_25022015_csv.zip",1
"3250","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f08_Chihuahua%252fdenue_08_25022015_csv.zip",1
"3251","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f09_Distrito_Federal%252fdenue_09_25022015_csv.zip",8
"3252","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f09_Distrito_Federal%252fdenue_09_25022015_shp.zip",6
"3253","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f10_Durango%252fdenue_10_25022015_csv.zip",2
"3254","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f10_Durango%252fdenue_10_25022015_shp.zip",5
"3255","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f11_Guanajuato%252fdenue_11_25022015_csv.zip",1
"3256","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f11_Guanajuato%252fdenue_11_25022015_shp.zip",1
"3257","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f14_Jalisco%252fdenue_14_25022015_csv.zip",3
"3258","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f14_Jalisco%252fdenue_14_25022015_shp.zip",2
"3259","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f15_M%25e9xico%252fdenue_15_25022015_csv.zip",4
"3260","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f15_M%25e9xico%252fdenue_15_25022015_shp.zip",7
"3261","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f17_Morelos%252fdenue_17_25022015_csv.zip",2
"3262","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f17_Morelos%252fdenue_17_25022015_shp.zip",2
"3263","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f19_Nuevo_Le%25f3n%252fdenue_19_25022015_shp.zip",1
"3264","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f20_Oaxaca%252fdenue_20_25022015_csv.zip",2
"3265","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f20_Oaxaca%252fdenue_20_25022015_shp.zip",2
"3266","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f21_Puebla%252fdenue_21_25022015_csv.zip",2
"3267","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f21_Puebla%252fdenue_21_25022015_shp.zip",4
"3268","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f22_Quer%25e9taro%252fdenue_22_25022015_shp.zip",1
"3269","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f23_Quintana_Roo%252fdenue_23_25022015_csv.zip",4
"3270","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f23_Quintana_Roo%252fdenue_23_25022015_shp.zip",2
"3271","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f24_San_Luis_Potos%25ed%252fdenue_24_25022015_shp.zip",1
"3272","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f26_Sonora%252fdenue_26_25022015_csv.zip",2
"3273","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f26_Sonora%252fdenue_26_25022015_shp.zip",3
"3274","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f28_Tamaulipas%252fdenue_28_25022015_csv.zip",1
"3275","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f28_Tamaulipas%252fdenue_28_25022015_shp.zip",1
"3276","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f30_Veracruz_de_Ignacio_de_la_llave%252fdenue_30_25022015_cvs.zip",4
"3277","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f30_Veracruz_de_Ignacio_de_la_llave%252fdenue_30_25022015_shp.zip",1
"3278","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f31_Yucat%25e1n%252fdenue_31_25022015_csv.zip",4
"3279","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f31_Yucat%25e1n%252fdenue_31_25022015_shp.zip",1
"3280","http%3A%2F%2Fwww3.inegi.org.mx%2Fsistemas%2Fdescarga%2Fdescargaarchivo.aspx%3Ffile%3DDENUE%252fEntidad_federativa%252f32_Zacatecas%252fdenue_32_25022015_shp.zip",1
"3281","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Ffeedsmn%2Ffeedalert.aspx",109
"3282","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Ffeedsmn%2FfeedalertV1.aspx",12
"3283","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DDireccionRafagaHoraria",13
"3284","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DDireccionVientoHoraria",11
"3285","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DNivelHidrometricasDiarioGrupo",84
"3286","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DPrecipitacionAcumulada60Principales",55
"3287","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DPrecipitacionAcumuladaEstacionesAutomaticas",23
"3288","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DPrecipitacionDiariaGrupo",47
"3289","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DPrecipitacionHorariaGrupo",14
"3290","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DRapidezRafagaHoraria",4
"3291","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DRapidezVientoHoraria",11
"3292","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DTemperaturaDiariaGrupo",34
"3293","https%3A%2F%2Fcorreo1.conagua.gob.mx%2Fgoogle%2FGoogle.asmx%3Fop%3DTemperaturaHorariaGrupo",28
"3294","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP005%2520Abajo.xlsx",25
"3295","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP005%2520Arriba.xlsx",28
"3296","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP006.xlsx",14
"3297","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP011_ABAJO.xlsx",46
"3298","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP011_ARRIBA.xlsx",62
"3299","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP012.xlsx",20
"3300","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP013.xlsx",11
"3301","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP014.xlsx",13
"3302","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP015.xlsx",47
"3303","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP016.xlsx",20
"3304","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP017.xlsx",11
"3305","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP018.xlsx",9
"3306","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP019.xlsx",7
"3307","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP020.xlsx",7
"3308","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP021.xlsx",7
"3309","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP022.xlsx",12
"3310","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP025.xls",17
"3311","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP026_ABAJO.xlsx",10
"3312","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP026_ARRIBA.xlsx",20
"3313","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP027.xls",7
"3314","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP028-029.xlsx",3
"3315","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP030-031.xlsx",5
"3316","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP032-033.xlsx",4
"3317","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP034-035.xlsx",5
"3318","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP036_ABAJO.xlsx",11
"3319","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP036_ARRIBA.xlsx",7
"3320","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP037_ABAJO.xlsx",8
"3321","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP037_ARRIBA.xlsx",7
"3322","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP037_EN%2520MEDIO1.xlsx",7
"3323","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP037_EN%2520MEDIO2.xlsx",6
"3324","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP038.xlsx",1
"3325","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP039.xlsx",8
"3326","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP040_ABAJO.xlsx",5
"3327","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP040_ARRIBA.xlsx",4
"3328","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP041_ABAJO.xlsx",5
"3329","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP041_ARRIBA.xlsx",11
"3330","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP042_ABAJO.xlsx",5
"3331","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP042_ARRIBA.xls",9
"3332","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP043.xlsx",15
"3333","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP044_ABAJO.xls",16
"3334","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP044_ARRIBA.xls",8
"3335","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP045_ABAJO.xls",8
"3336","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP045_ARRIBA.xls",9
"3337","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP046_ABAJO.xls",8
"3338","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP046_ARRIBA.xls",9
"3339","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP048_ABAJO.xlsx",10
"3340","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP048_ARRIBA.xls",1
"3341","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP049_ABAJO.xlsx",11
"3342","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP049_ARRIBA.xls",2
"3343","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP050_ABAJO.xlsx",2
"3344","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP050_ARRIBA.xls",14
"3345","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP051_ABAJO.xlsx",6
"3346","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP051_ARRIBA.xlsx",29
"3347","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP052_ABAJO.xlsx",17
"3348","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP052_ARRIBA.xls",6
"3349","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP053.xlsx",1
"3350","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP054%2520Abajo.xlsx",2
"3351","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP055.xlsx",9
"3352","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP056.xlsx",3
"3353","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP057%2520Abajo.xlsx",1
"3354","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP057%2520Arriba.xlsx",3
"3355","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP059%2520Abajo.xlsx",3
"3356","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP059%2520Arriba.xlsx",1
"3357","https%3A%2F%2Fdl.dropboxusercontent.com%2Fu%2F47709433%2FAnexo_Estadistico_Excel%2FP060.xlsx",13
